cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00100404,N,M4,P2020,202104139443289110,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03092021,2000,C00495846,H2MO02102,14346592,1509851,,,4041420211277167112
C00232843,N,M4,P2022,202104209443839930,24K,CCM,BLAINE FOR CONGRESS,JEFFERSON CITY,MO,65102,,,03082021,1000,C00458679,H8MO09153,SB23.5082,1513488,,,4042520211279053327
C00465211,N,M4,P2022,202104159443441359,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03252021,5000,C00458679,H8MO09153,SB23.4353,1511501,,,4041720211278071708
C00293910,N,12S,P2022,202104159443582273,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03122021,5000,C00495846,H2MO02102,14349385,1512018,X,(MEMO ENTRY),4042020211278464515
C00410068,N,M4,P2022,202104189443794926,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,03012021,1000,C00359034,H0MO06073,SB23.33009,1512978,,,4050520211285338971
C00303339,N,M4,P2022,202104129443248732,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,03292021,5000,C00395848,H4MO05234,E967A69A5982BCA08C4,1509600,,,4041420211277165451
C00458158,N,M4,P2022,202104139443280626,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,03242021,2000,C00541862,H4MO08162,13044758,1509703,,DIRECT CONTRIBUTION,4041420211277166955
C00409003,N,Q1,P2022,202104159443356316,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,652054002,,,01252021,5000,C00304758,S0MO00183,B48B910A5BAFD4FA5853,1510917,,,4041620211277882521
C00409003,N,Q1,G2022,202104159443356318,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,652054002,,,01252021,5000,C00304758,S0MO00183,BCCCF49267DE54B2FBF0,1510917,,,4041620211277882525
C00431312,N,M4,P2022,202104209443854268,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03112021,1000,C00495846,H2MO02102,07FE9A0D9CBDB7BEE0B,1513495,,,4042520211279053416
C00147173,N,M4,P2022,202104199443836096,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,03232021,2500,C00541862,H4MO08162,45747940,1513416,,,4042320211278913245
C00236778,N,M4,P2022,202104159443375848,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,03022021,5000,C00359034,H0MO06073,D191889,1511035,,,4041620211277883669
C00072751,N,M4,P2022,202104169443779990,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,03032021,1000,C00395848,H4MO05234,563386B0AA481C4E30F,1512636,,,4042020211278465033
C00394957,N,Q1,P2022,202104159443495941,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,03232021,2000,C00495846,H2MO02102,SB21.I46650,1511619,,,4041720211278073315
C00507392,N,YE,P2022,202201269475186653,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,09292021,2500,C00458679,H8MO09153,B49780BE2E48248D4897,1559634,,,4012820221403595047
C00033779,N,M4,P2022,202104209444016210,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64108,,,03252021,2500,C00395848,H4MO05234,SB23.12223,1513798,,,4042520211279059944
C00105981,N,M4,P2022,202104209443839575,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03292021,2500,C00495846,H2MO02102,18263617,1513480,,,4042520211279053182
C00105981,N,M4,P2022,202104209443839565,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,03222021,1000,C00395848,H4MO05234,18262639,1513480,,,4042520211279053150
C00284885,N,M4,P2022,202104209443839690,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03252021,5000,C00495846,H2MO02102,F78CFF92F8CF456AFB1,1513482,,,4042520211279053190
C00016683,N,M5,P2022,202105139446688367,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,04222021,5000,C00495846,H2MO02102,B7AE01609930CED8748,1516064,,,4051420211292992921
C00482570,N,M5,G2022,202105079446310577,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64112,,,04022021,1000,C00395848,H4MO05234,SB23.11033,1515430,,,4050820211288126171
C00083535,N,M5,P2022,202105059446290196,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,04212021,2000,C00495846,H2MO02102,25971249,1515173,,DIRECT CONTRIBUTION,4050620211286227400
C00268904,N,M5,P2022,202105109446438070,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,04222021,5000,C00359034,H0MO06073,B27CDEC3C809A4FA7945,1515615,,,4051120211292803739
C00411900,N,M5,P2022,202105109446438541,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,04192021,2000,C00495846,H2MO02102,B58B21BF4F4B54376B98,1515644,,,4051220211292868534
C00451518,N,M5,P2022,202105119446446981,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,04162021,1000,C00458679,H8MO09153,SB23.4259,1515710,,,4051220211292869557
C00128918,N,M5,P2022,202105119446447623,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,04262021,1000,C00395848,H4MO05234,50A537095128F699713,1515720,,,4051220211292869581
C00128918,N,M5,P2022,202105119446447623,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,04262021,1000,C00495846,H2MO02102,DB47F99F24D6209C02C,1515720,,,4051220211292869579
C00068528,N,M5,P2022,202105119446449120,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,04192021,2500,C00495846,H2MO02102,SB23.9172,1515745,,,4051220211292869609
C00027532,N,M5,P2022,202105119446449207,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,04162021,2500,C00359034,H0MO06073,14383442,1515747,,,4051220211292869600
C00283135,N,M5,P2022,202105119446451754,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,04132021,1000,C00458679,H8MO09153,15848582,1515798,,"VIRTUAL EVENT ON TUESDAY, MAY 25, 2021",4051220211292869718
C00488882,N,M5,P2022,202105119446452115,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,04282021,2500,C00495846,H2MO02102,B93B24E43E8374B0386C,1515813,,,4051320211292920841
C00113241,N,M5,P2022,202105129446583664,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,04152021,2500,C00359034,H0MO06073,B5F9011C6B0C84139B35,1515866,,,4051320211292921201
C00376376,N,M5,P2022,202105129446682363,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,04282021,2500,C00395848,H4MO05234,B787371,1515930,,,4051320211292921315
C00573261,A,M3,P2024,202105079446366542,24A,ORG,TATANGO,SEATTLE,WA,981213622,,,02082021,1412,S8MO00160,S8MO00160,500096815,1515471,,,4050920211292749026
C00072751,N,M7,P2022,202107099451002249,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,06222021,1500,C00395848,H4MO05234,840907464F286B22034,1523809,,,4071020211320445965
C00240093,N,Q2,G2021,202107129451013844,24K,CCM,VICKY HARTZLER FOR CONGRESS,HARRISONVILLE,MO,64701,,,05272021,1000,C00464602,S2MO00593,SB23.4721,1524280,,,4071320211320525435
C00432252,N,M6,P2022,202106189449393600,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05272021,1000,C00495846,H2MO02102,46103371,1520629,,CONTRIBUTION,4062320211309666550
C00432252,N,M6,P2022,202106189449393601,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,05272021,1000,C00395848,H4MO05234,46103376,1520629,,CONTRIBUTION,4062320211309666555
C00253369,N,M6,P2022,202106189449413355,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05202021,2500,C00495846,H2MO02102,F3871FF895BD6BFE60A,1520685,,,4062320211309667497
C00488882,N,M7,P2022,202107129451012457,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,,,06282021,1000,C00395848,H4MO05234,BCF06645E675B496A946,1524202,,,4071320211320524447
C00495002,N,M7,P2022,202107129451015429,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,06102021,5000,C00458679,H8MO09153,15977490,1524401,,,4071320211320525957
C00118208,N,M6,P2022,202106189449470963,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,05272021,1000,C00359034,H0MO06073,10958953,1520892,,CONTRIBUTION TO GRAVES FOR CONGRESS,4062320211309667083
C00366013,N,M7,P2022,202107129451014472,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,06222021,1000,C00495846,H2MO02102,B7757916E9C5A492EAF5,1524330,,,4071320211320525525
C00236414,N,M6,P2022,202106189449450936,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,223051736,,,05282021,5000,C00458679,H8MO09153,B377C52040FC64450966,1520844,,,4062320211309668488
C00500025,N,M6,P2022,202106189449644936,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,05172021,-5000,C00304758,S0MO00183,SA16.32714,1521021,,,4062320211309622435
C00500025,N,M6,G2022,202106189449644936,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,05172021,-5000,C00304758,S0MO00183,SA16.32715,1521021,,,4062320211309622436
C00228924,N,MY,G2022,202107129451014999,24K,PAC,SENATE CONSERVATIVES FUND,ALEXANDRIA,VA,22313,,,04272021,5000,C00652727,S8MO00160,SB23.5538,1524367,,,4071520211320704086
C00448696,N,M6,P2024,202106189449637853,24E,ORG,AMERICAN CAGING INC.,STAFFORD,TX,774774121,,,05032021,5528,S8MO00160,S8MO00160,EEF4F3239493F40B09E3,1520949,,,4062320211309662047
C00448696,N,M6,P2024,202106189449637855,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,05042021,7,S8MO00160,S8MO00160,E8D702ED850304A4EA46,1520949,,,4062320211309662052
C00448696,N,M6,P2024,202106189449637856,24E,ORG,ALLEGIANCE DIRECT LLC,PURCELLVILLE,VA,201323320,,,05052021,25570,S8MO00160,S8MO00160,E94F305E14D764DE3B8B,1520949,,,4062320211309662053
C00448696,N,M6,P2024,202106189449637856,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,05122021,378,S8MO00160,S8MO00160,ECBB24FEC258B4399B0A,1520949,,,4062320211309662054
C00448696,N,M6,P2024,202106189449637859,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,05192021,6,S8MO00160,S8MO00160,E1B6C59E0FD9E447BA94,1520949,,,4062320211309662059
C00448696,N,M6,P2024,202106189449637864,24E,PAC,SENATE CONSERVATIVES FUND,WASHINGTON,DC,200031021,,,05252021,1,S8MO00160,S8MO00160,E27B1AF6AFB0D4BD19C6,1520949,,,4062320211309662069
C00448696,N,M6,P2024,202106189449637865,24E,ORG,REGNERY PUBLISHING,ARLINGTON,VA,222092016,,,02052021,64750,S8MO00160,S8MO00160,E795DB819B63A4070ACA,1520949,X,,4062320211309662071
C00481309,N,M6,G2022,202106189449431863,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,05182021,-2500,C00304758,S0MO00183,SA16.12114,1520750,,,4062320211309635618
C00004812,N,M6,P2022,202106189449474414,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,200034007,,,05032021,2500,C00395848,H4MO05234,B9AC3734EF47A4C08927,1520909,,,4062320211309669242
C00010868,N,M6,P2022,202106189449474535,24K,CCM,SAM GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,05072021,2500,C00359034,H0MO06073,BDD2B03CAF4624EB282A,1520913,,,4062320211309669275
C00010470,N,M6,P2022,202106189449417242,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05172021,3000,C00495846,H2MO02102,B788004,1520711,,,4062320211309667610
C00030718,N,M6,P2022,202106189449641720,24K,ORG,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,05122021,1000,C00359034,H0MO06073,B351BC591E0D8434B883,1520982,,,4062320211309666683
C00040535,N,M6,P2022,202106189449641915,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05272021,2000,C00495846,H2MO02102,B788672,1520985,,,4062320211309669019
C00428052,N,M6,G2022,202106189449417575,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,05142021,5000,C00541862,H4MO08162,B95F1CD20312C4CB8A75,1520719,,,4062320211309666958
C00428052,N,M6,P2022,202106189449417576,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,05142021,5000,C00541862,H4MO08162,B9BD7C50696154B35A1A,1520719,,,4062320211309666959
C00007880,N,M6,P2022,202106189449448526,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,05062021,5000,C00458679,H8MO09153,4630767,1520792,,,4062320211309668318
C00007880,N,M6,P2022,202106189449448526,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,05062021,5000,C00395848,H4MO05234,4630768,1520792,,,4062320211309668319
C00748582,N,M5,P2024,202105209447366261,24A,ORG,JHCH VENTURES,CHICAGO,IL,60614,,,04282021,4000,S8MO00160,S8MO00160,SE.134042,1517715,,,4052520211297187099
C00105981,N,M6,P2022,202106079448815079,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,05242021,1500,C00395848,H4MO05234,18429731,1518826,,,4060820211306083311
C00105981,N,M6,P2022,202106079448815083,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05242021,2500,C00495846,H2MO02102,18429771,1518826,,,4060820211306083323
C00105981,N,M6,G2022,202106079448815083,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05242021,1500,C00495846,H2MO02102,18429772,1518826,,,4060820211306083324
C00166348,N,M6,P2022,202106189449448786,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,05202021,1000,C00541862,H4MO08162,SB23.29175,1520797,,,4062320211309668289
C00170258,N,M6,P2022,202106189449643582,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,05202021,2000,C00495846,H2MO02102,B25B91B30A23C4E00AEA,1521001,,,4062320211309667887
C00010421,A,M5,P2022,202106189449417939,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,04302021,5000,C00458679,H8MO09153,7C4C49173FADB62E618,1520731,,,4062320211309665737
C00252338,N,M6,P2022,202106189449634183,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,05112021,2500,C00359034,H0MO06073,BB4833584581D42F78F7,1520933,,,4062320211309671375
C00042002,N,M6,P2022,202106189449643802,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05072021,1000,C00495846,H2MO02102,B125635208FF7443F880,1521004,,,4062320211309669050
C00480228,N,M5,G2022,202105179446820734,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,04302021,-5000,C00304758,S0MO00183,SA16.14450,1516412,,,4051820211294781768
C00480228,N,M5,P2022,202105179446820734,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,,,04302021,-5000,C00304758,S0MO00183,SA16.14451,1516412,,,4051820211294781769
C00082917,A,M4,P2022,202105259447382886,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,03162021,2500,C00359034,H0MO06073,45740227,1517966,,,4052720211297509507
C00303024,N,M6,P2022,202106189449634867,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05182021,1000,C00495846,H2MO02102,84057626,1520940,,,4062320211309666839
C00319723,N,M6,P2022,202106189449644422,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,05262021,1000,C00541862,H4MO08162,SB23.10200,1521012,,,4062320211309668931
C00319723,N,M6,P2022,202106189449644421,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,05262021,1000,C00359034,H0MO06073,SB23.10199,1521012,,,4062320211309668930
C00428623,N,M6,P2022,202106189449644622,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,05132021,1000,C00395848,H4MO05234,EXPB251012,1521013,,,4062320211309668894
C00111534,N,MY,P2022,202107089450993010,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06042021,1000,C00359034,H0MO06073,SB23.11310,1523386,,,4070920211320395253
C00151787,N,MY,P2022,202107089450994860,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,01072021,2500,C00359034,H0MO06073,B09257FEF9A1D48B392D,1523519,,,4070920211320395809
C00151787,N,MY,P2022,202107089450994877,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,06102021,2500,C00359034,H0MO06073,BB4C1B8CEA32B46C8BC3,1523519,,,4070920211320395860
C00038604,N,M6,P2022,202106179449196191,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,,,05182021,1500,C00395848,H4MO05234,B2E6E47F445B149FD900,1520347,,,4061820211309374931
C00486217,N,M6,P2022,202106179449391750,24K,CCM,JASON SMITH FOR CONGRESS,WASHINGTON,DC,200034034,,,05102021,2000,C00541862,H4MO08162,B98D04A7F81C948D69A6,1520581,,,4062220211309560150
C00486217,N,M6,P2022,202106179449391743,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,200033302,,,05102021,2000,C00495846,H2MO02102,BF5FFEDA75D7F4304A16,1520581,,,4062220211309560128
C00486217,N,M6,P2022,202106179449391744,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,223051736,,,05062021,2500,C00458679,H8MO09153,BC299159803D44E05BF0,1520581,,,4062220211309560132
C00172833,N,M6,P2022,202106179449184994,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,64701,,,05102021,2500,C00464602,S2MO00593,SB23.6015,1520292,,,4061820211309375210
C00359539,N,M6,P2022,202106179449201223,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05072021,2000,C00495846,H2MO02102,19F5031B4DE0729A060,1520383,,,4061820211309375122
C00120030,N,M6,P2022,202106179449201383,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,05062021,2500,C00359034,H0MO06073,B2E6A16E21F904AB5AD6,1520388,,,4061820211309387538
C00281212,N,M6,P2022,202106189449645784,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,05282021,1000,C00359034,H0MO06073,E3033DCDA10C53789C4,1521048,,,4062320211309667538
C00161901,N,M6,P2022,202106179449203953,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05132021,1000,C00495846,H2MO02102,46283581,1520445,,,4061820211309387750
C00089086,N,M6,P2022,202106179449204178,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,05272021,2500,C00541862,H4MO08162,84087408,1520459,,CAMPAIGN CONTRIBUTION,4061820211309387764
C00012245,N,M6,P2022,202106179449204597,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,05062021,1500,C00395848,H4MO05234,90AD1E20580471DD86C,1520465,,,4061820211309375411
C00012245,N,M6,P2022,202106179449204595,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05062021,5000,C00495846,H2MO02102,3786A237BED25300F2B,1520465,,,4061820211309375406
C00206136,N,M7,P2022,202107099450999528,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,223051736,,,06252021,1000,C00458679,H8MO09153,B79EA64E485674EF4B0E,1523655,,,4071020211320444610
C00206136,N,M6,P2022,202106179449205785,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,05172021,2500,C00359034,H0MO06073,BBCB1FDF3C4BF45DB892,1520512,,,4061820211309387935
C00206136,N,M6,P2022,202106179449205786,24K,CCM,JASON SMITH FOR CONGRESS,WASHINGTON,DC,200034034,,,05172021,2000,C00541862,H4MO08162,BB2C9495ADCE24C97B40,1520512,,,4061820211309387940
C00206136,N,M6,P2022,202106179449205787,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,200033302,,,05172021,2500,C00495846,H2MO02102,B9729E42F4EC141309E4,1520512,,,4061820211309387941
C00102764,N,M6,P2022,202106179449205912,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,05182021,5000,C00541862,H4MO08162,500037877,1520515,,,4061820211309387947
C00546234,N,M6,P2022,202106179449206023,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,20003,,,05132021,1000,C00359034,H0MO06073,84044345,1520516,,2022 US PRIMARY,4061820211309387955
C00255752,N,M6,P2022,202106179449207371,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,,,05172021,2500,C00458679,H8MO09153,76F8DF3298E52A82916,1520545,,,4062220211309559097
C00255752,N,M6,P2022,202106179449207377,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,05052021,5000,C00541862,H4MO08162,A8E1C1EE019AEF6CC73,1520545,,,4062220211309559115
C00544817,N,M7,P2022,202107099450999989,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06292021,1000,C00495846,H2MO02102,0974A3B8AC31523B591,1523678,,,4071020211320445142
C00540518,N,M7,P2022,202107099451003624,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,,,06172021,5000,C00495846,H2MO02102,BC579619EABD04F27BF9,1523857,,,4071320211320522007
C00169821,N,MY,P2022,202107099451000427,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06282021,1000,C00359034,H0MO06073,SB23.204228,1523696,,,4071020211320445199
C00128918,A,M6,P2022,202107089450999137,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05032021,1000,C00495846,H2MO02102,407250884CC7887BB1F,1523638,,,4071020211320444715
C00446674,N,Q2,G2022,202107099451000847,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,,,05212021,2000,C00541862,H4MO08162,10954344,1523727,,,4071020211320445389
C00300525,N,MY,P2022,202107099451001522,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06092021,500,C00359034,H0MO06073,SB23.5849,1523752,,,4071020211320445550
C00139451,N,M5,G2020,202105209447072583,24K,CCM,GRAVES,KANSAS CITY,MO,64108,US HOUSE,US CONGRESSMAN,04092021,-2500,C00359034,H0MO06073,SA16.13690,1517507,,,4052520211297137798
C00152892,N,MY,G2021,202107079450990352,24K,CAN,"GRAVES, SAMUEL B. JR.",TARKIO,MO,64491,,,05312021,1000,C00359034,H0MO06073,SB23.4437,1523185,,,4070820211320349677
C00040394,N,M7,P2022,202107069450987359,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,06082021,5000,C00359034,H0MO06073,B2FA0BD3808E4EB6D3A,1522969,,,4070820211320348540
C00074096,N,M7,P2022,202107079450991385,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06172021,1000,C00495846,H2MO02102,8C9B8E32D510EBDCA24,1523253,,,4070920211320395032
C00150797,N,M7,P2022,202107079450991485,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,,,06082021,2000,C00359034,H0MO06073,SB23.4594,1523257,,,4070820211320350705
C00113811,N,M7,P2022,202107089450994118,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,200033302,,,06112021,2500,C00359034,H0MO06073,BB001EA7EA6674010BCB,1523458,,,4070920211320395510
C00113811,N,M7,P2022,202107089450994120,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,200033302,,,06112021,2500,C00495846,H2MO02102,BBC6CA8772C3F461BBB1,1523458,,,4070920211320395516
C00118943,N,M6,P2022,202106209449810379,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,,,05032021,2500,C00395848,H4MO05234,83997707,1521220,,"ACLI EVENT: MAY 3, 2021",4062320211309668854
C00118943,N,M6,P2022,202106209449810380,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05102021,2500,C00495846,H2MO02102,83997711,1521220,,"ACLI EVENT: MAY 12, 2021",4062320211309668857
C00699439,N,MY,P2022,202107089450998816,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,06212021,1000,C00495846,H2MO02102,EB9FF84176BDFDB6F36,1523611,,,4070920211320396262
C00001636,N,M7,P2022,202107089450994275,24K,CCM,SAM GRAVES FOR CONGRESS,WASHINGTON,DC,20003,,,06072021,1000,C00359034,H0MO06073,SB23.23860,1523468,,,4070920211320395587
C00009282,A,M6,P2022,202107089450992681,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05172021,1000,C00495846,H2MO02102,B787950,1523345,,,4070920211320395134
C00379180,N,Q2,P2022,202107089450992698,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,06302021,2500,C00359034,H0MO06073,21D2FED3BB2846DAEBA,1523347,,,4070920211320395185
C00748582,N,M6,P2024,202106209449812103,24A,IND,"ELLIKER, SHARI",ALEXANDRIA,VA,22314,,,05192021,200,S8MO00160,S8MO00160,SE.137054,1521248,,,4062220211309558001
C00748582,N,M6,P2024,202106209449812105,24A,ORG,JHCH VENTURES,CHICAGO,IL,60614,,,05192021,687,S8MO00160,S8MO00160,SE.137059,1521248,,,4062220211309558004
C00146605,N,M6,P2021,202106219449812220,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,64701,,,05272021,1000,C00464602,S2MO00593,SB23.11409,1521258,,,4062420211310708786
C00032698,N,M6,P2022,202106219449813155,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,DC,63022,,,05142021,2500,C00495846,H2MO02102,25997804,1521267,,2022 PRIMARY ELECTION,4062320211309669041
C00197095,N,MY,P2022,202107079450989443,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03242021,1000,C00495846,H2MO02102,549B71FDE0A69C75373,1523121,,,4070820211320349297
C00197095,N,MY,P2022,202107079450989443,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,05132021,4000,C00495846,H2MO02102,D06CD9DDC88E090ACE6,1523121,,,4070820211320349298
